,x_fit,Es_fit_ppf,y_utility
0,16492981555.33884,15.487451849325394,17.079086292213095
1,16496001554.775764,15.487391111454487,17.07824287845747
2,16499021554.212688,15.487330305077002,17.077399660734127
3,16502041553.649612,15.48726943019294,17.076556638961602
4,16505061553.086536,15.487208486802302,17.075713813058517
5,16508081552.523458,15.487147474905086,17.074871182943554
6,16511101551.960382,15.487086394501292,17.074028748535405
7,16514121551.397306,15.487025245590921,17.07318650975285
8,16517141550.83423,15.486964028173972,17.072344466514682
9,16520161550.271154,15.486902742250447,17.07150261873978
10,16523181549.708078,15.486841387820345,17.070660966347035
11,16526201549.145002,15.486779964883665,17.069819509255392
12,16529221548.581926,15.486718473440408,17.06897824738388
13,16532241548.01885,15.486656913490574,17.06813718065156
14,16535261547.455774,15.486595285034161,17.067296308977504
15,16538281546.892696,15.486533588071172,17.06645563228087
16,16541301546.32962,15.486471822601606,17.065615150480856
17,16544321545.766544,15.486409988625462,17.064774863496723
18,16547341545.203468,15.48634808614274,17.063934771247755
19,16550361544.640392,15.486286115153442,17.063094873653302
20,16553381544.077316,15.486224075657567,17.062255170632724
21,16556401543.51424,15.486161967655114,17.061415662105496
22,16559421542.951164,15.486099791146085,17.06057634799108
23,16562441542.388088,15.486037546130477,17.05973722820903
24,16565461541.825012,15.485975232608292,17.058898302678916
25,16568481541.261934,15.48591285057953,17.05805957132037
26,16571501540.698858,15.48585040004419,17.057221034053068
27,16574521540.135782,15.485787881002274,17.056382690796745
28,16577541539.572706,15.48572529345378,17.055544541471164
29,16580561539.00963,15.48566263739871,17.05470658599617
30,16583581538.446554,15.48559991283706,17.05386882429161
31,16586601537.883478,15.485537119768836,17.053031256277393
32,16589621537.320402,15.485474258194031,17.052193881873514
33,16592641536.757326,15.48541132811265,17.051356700999953
34,16595661536.19425,15.485348329524694,17.050519713576797
35,16598681535.631172,15.485285262430159,17.04968291952414
36,16601701535.068096,15.485222126829047,17.04884631876215
37,16604721534.50502,15.485158922721357,17.048009911211008
38,16607741533.941944,15.485095650107091,17.04717369679098
39,16610761533.378868,15.485032308986247,17.046337675422365
40,16613781532.815792,15.484968899358826,17.045501847025488
41,16616801532.252716,15.484905421224827,17.044666211520774
42,16619821531.68964,15.484841874584252,17.04383076882863
43,16622841531.126564,15.484778259437098,17.042995518869574
